Timestamp,Open,High,Low,Close,Volume
2025-01-01 16:15:00,94246.6,94246.6,94084.9,94098.1,599.446
2025-01-01 16:20:00,94098.1,94198.0,94073.8,94163.3,275.834
2025-01-01 16:25:00,94163.4,94217.3,94109.2,94137.7,210.529
2025-01-01 16:30:00,94137.6,94149.4,94022.6,94089.4,379.895
2025-01-01 16:35:00,94089.4,94180.0,94078.6,94120.1,171.84
2025-01-01 16:40:00,94120.0,94120.0,93999.0,94006.1,249.943
2025-01-01 16:45:00,94006.1,94037.4,93968.0,94005.1,319.642
2025-01-01 16:50:00,94005.1,94026.8,93900.0,94010.8,410.704
2025-01-01 16:55:00,94010.7,94079.1,93966.5,94070.1,182.348
2025-01-01 17:00:00,94070.1,94124.9,93975.0,93975.1,244.037
2025-01-01 17:05:00,93975.0,93996.7,93902.7,93939.9,231.87
2025-01-01 17:10:00,93939.8,93939.9,93841.2,93852.1,430.89
2025-01-01 17:15:00,93852.0,93909.1,93729.2,93781.4,649.014
2025-01-01 17:20:00,93781.4,93934.7,93780.0,93919.1,317.085
2025-01-01 17:25:00,93919.1,93985.2,93919.0,93958.9,151.127
2025-01-01 17:30:00,93959.0,94013.6,93943.3,93996.4,152.713
2025-01-01 17:35:00,93996.4,94085.4,93996.3,94047.9,183.986
2025-01-01 17:40:00,94048.0,94050.7,93991.8,94015.4,129.411
2025-01-01 17:45:00,94015.4,94015.4,93880.2,93903.7,300.615
2025-01-01 17:50:00,93903.7,94143.7,93903.6,94100.0,236.263
2025-01-01 17:55:00,94100.0,94180.0,94085.0,94123.7,229.947
2025-01-01 18:00:00,94123.6,94149.6,94000.8,94019.5,139.19
2025-01-01 18:05:00,94019.5,94019.5,93945.4,93982.1,190.094
2025-01-01 18:10:00,93982.1,94016.8,93918.6,93991.9,134.244
2025-01-01 18:15:00,93992.0,94118.0,93991.9,94113.0,115.089
2025-01-01 18:20:00,94113.1,94192.0,94100.0,94166.0,191.038
2025-01-01 18:25:00,94166.0,94230.2,94143.8,94183.7,151.874
2025-01-01 18:30:00,94183.6,94290.0,94183.6,94244.5,247.374
2025-01-01 18:35:00,94244.5,94296.1,94169.6,94272.9,221.653
2025-01-01 18:40:00,94272.9,94289.3,94201.2,94265.6,106.802
2025-01-01 18:45:00,94265.6,94357.0,94265.5,94274.0,448.733
2025-01-01 18:50:00,94274.1,94305.7,94211.9,94229.8,106.305
2025-01-01 18:55:00,94229.8,94375.1,94218.6,94321.6,408.326
2025-01-01 19:00:00,94321.6,94360.6,94276.5,94332.8,208.511
2025-01-01 19:05:00,94332.9,94332.9,94257.4,94282.4,118.324
2025-01-01 19:10:00,94282.4,94387.9,94260.0,94340.1,215.841
2025-01-01 19:15:00,94340.1,94340.2,94150.3,94234.6,292.032
2025-01-01 19:20:00,94234.7,94279.3,94151.9,94211.3,105.99
2025-01-01 19:25:00,94211.3,94260.2,94204.7,94245.6,122.16
2025-01-01 19:30:00,94245.5,94250.0,94129.7,94184.8,245.385
2025-01-01 19:35:00,94184.8,94376.6,94184.7,94332.4,280.024
2025-01-01 19:40:00,94332.5,94440.4,94276.4,94428.6,322.372
2025-01-01 19:45:00,94428.7,94823.2,94383.3,94725.3,2094.54
2025-01-01 19:50:00,94725.4,94791.9,94588.0,94590.2,576.486
2025-01-01 19:55:00,94590.1,94655.6,94520.7,94612.1,439.518
2025-01-01 20:00:00,94612.1,94780.7,94612.0,94764.1,340.645
2025-01-01 20:05:00,94764.0,94779.2,94680.0,94693.8,215.188
2025-01-01 20:10:00,94693.9,94716.5,94638.0,94683.2,186.282
2025-01-01 20:15:00,94683.1,94829.7,94594.5,94603.4,397.973
2025-01-01 20:20:00,94603.5,94650.0,94561.7,94588.0,210.504
2025-01-01 20:25:00,94588.1,94723.2,94580.0,94694.8,175.128
2025-01-01 20:30:00,94694.8,94785.2,94681.2,94681.3,207.291
2025-01-01 20:35:00,94681.3,94743.7,94620.1,94627.4,137.94
2025-01-01 20:40:00,94627.4,94762.5,94627.4,94704.3,126.924
2025-01-01 20:45:00,94704.2,94850.0,94691.7,94827.8,327.01
2025-01-01 20:50:00,94827.8,94840.0,94765.9,94827.9,195.48
2025-01-01 20:55:00,94827.9,94837.0,94737.7,94767.3,173.72
2025-01-01 21:00:00,94767.3,94897.0,94756.2,94856.5,417.156
2025-01-01 21:05:00,94855.2,94859.9,94725.7,94725.7,542.715
2025-01-01 21:10:00,94725.6,94769.8,94661.0,94742.8,223.853
2025-01-01 21:15:00,94742.8,94799.8,94729.5,94760.1,136.686
2025-01-01 21:20:00,94760.2,95161.2,94760.1,95047.7,1920.637
2025-01-01 21:25:00,95047.6,95047.6,94920.0,94940.9,270.773
2025-01-01 21:30:00,94940.9,94987.5,94750.0,94813.2,306.478
2025-01-01 21:35:00,94813.3,94813.3,94705.7,94760.0,235.076
2025-01-01 21:40:00,94760.0,94917.5,94759.9,94779.3,315.003
2025-01-01 21:45:00,94781.4,94868.6,94772.0,94822.8,277.709
2025-01-01 21:50:00,94822.7,94942.8,94821.9,94901.5,178.078
2025-01-01 21:55:00,94901.4,94964.5,94856.6,94962.4,254.463
2025-01-01 22:00:00,94962.4,94985.6,94829.3,94829.3,258.28
2025-01-01 22:05:00,94829.4,94871.3,94662.5,94718.0,642.31
2025-01-01 22:10:00,94718.0,94834.0,94710.5,94815.7,265.034
2025-01-01 22:15:00,94815.4,94840.0,94740.8,94750.1,203.716
2025-01-01 22:20:00,94750.2,94818.1,94749.3,94799.9,123.549
2025-01-01 22:25:00,94800.0,94812.2,94701.0,94724.8,186.878
2025-01-01 22:30:00,94724.8,94795.6,94724.8,94779.9,77.607
2025-01-01 22:35:00,94780.0,94846.6,94776.7,94816.5,180.671
2025-01-01 22:40:00,94816.5,94950.1,94816.5,94939.9,121.877
2025-01-01 22:45:00,94939.9,94940.0,94878.7,94883.2,108.806
2025-01-01 22:50:00,94883.2,94886.2,94808.4,94886.2,161.21
2025-01-01 22:55:00,94886.1,94892.8,94751.6,94770.6,220.977
2025-01-01 23:00:00,94770.5,94809.2,94655.0,94785.3,572.936
2025-01-01 23:05:00,94785.2,94940.0,94770.6,94862.8,241.557
2025-01-01 23:10:00,94862.8,94920.0,94800.1,94829.8,145.782
2025-01-01 23:15:00,94829.8,94829.8,94661.6,94675.0,226.402
2025-01-01 23:20:00,94675.1,94707.5,94627.1,94627.2,281.985
2025-01-01 23:25:00,94627.2,94666.3,94576.7,94620.2,341.557
2025-01-01 23:30:00,94620.2,94675.0,94594.6,94671.1,209.237
2025-01-01 23:35:00,94671.0,94671.0,94522.1,94614.6,289.234
2025-01-01 23:40:00,94614.5,94733.8,94605.6,94711.6,169.776
2025-01-01 23:45:00,94711.6,94740.0,94615.2,94619.9,148.238
2025-01-01 23:50:00,94619.8,94628.9,94566.7,94575.0,218.292
2025-01-01 23:55:00,94575.0,94645.8,94560.5,94580.9,213.78
2025-01-02 00:00:00,94580.9,94614.2,94441.8,94457.7,724.48
2025-01-02 00:05:00,94457.3,94574.4,94442.0,94549.1,443.147
2025-01-02 00:10:00,94549.1,94549.1,94447.5,94521.7,179.927
2025-01-02 00:15:00,94521.6,94578.8,94357.4,94458.3,441.587
2025-01-02 00:20:00,94458.3,94840.9,94409.0,94840.9,732.506
2025-01-02 00:25:00,94840.9,95200.0,94822.3,94913.9,2081.079
2025-01-02 00:30:00,94913.9,95122.5,94701.3,95026.7,911.934
2025-01-02 00:35:00,95026.7,95172.8,94900.0,95109.0,1116.851
2025-01-02 00:40:00,95109.1,95140.0,94960.0,95104.7,615.33
2025-01-02 00:45:00,95104.7,95366.0,94972.0,95309.0,1261.322
2025-01-02 00:50:00,95309.1,95369.4,95221.8,95255.0,778.574
2025-01-02 00:55:00,95255.0,95288.3,95039.2,95112.2,581.736
2025-01-02 01:00:00,95112.2,95411.7,95100.0,95232.2,908.575
2025-01-02 01:05:00,95232.2,95523.5,95218.3,95369.4,1398.463
2025-01-02 01:10:00,95369.4,95372.4,95242.0,95316.9,384.848
2025-01-02 01:15:00,95316.9,95413.7,95193.9,95226.4,292.294
2025-01-02 01:20:00,95226.4,95260.0,94958.5,95054.1,650.263
2025-01-02 01:25:00,95054.1,95155.0,95029.9,95060.9,408.713
2025-01-02 01:30:00,95060.7,95060.7,94698.7,94772.7,994.372
2025-01-02 01:35:00,94772.7,95009.3,94717.4,95009.2,716.32
2025-01-02 01:40:00,95009.3,95038.0,94944.5,94988.5,230.845
2025-01-02 01:45:00,94988.5,94995.9,94832.2,94888.1,186.423
2025-01-02 01:50:00,94888.0,94980.0,94876.4,94927.2,140.797
2025-01-02 01:55:00,94926.9,94946.8,94840.1,94846.7,143.203
2025-01-02 02:00:00,94846.6,94879.2,94786.8,94864.9,225.775
2025-01-02 02:05:00,94864.9,95034.8,94850.0,95029.5,257.77
2025-01-02 02:10:00,95029.4,95118.3,95000.0,95001.1,268.089
2025-01-02 02:15:00,95001.1,95001.1,94818.4,94909.3,192.22
2025-01-02 02:20:00,94909.2,95038.0,94909.2,94964.8,123.108
2025-01-02 02:25:00,94964.9,95135.0,94957.8,95012.0,422.794
2025-01-02 02:30:00,95012.1,95012.1,94807.1,94914.6,412.546
2025-01-02 02:35:00,94914.7,95122.3,94897.3,95068.2,530.672
2025-01-02 02:40:00,95068.2,95104.6,95000.0,95008.8,469.572
2025-01-02 02:45:00,95008.8,95148.8,95008.8,95055.1,573.249
2025-01-02 02:50:00,95055.1,95141.5,95055.1,95124.9,138.875
2025-01-02 02:55:00,95125.0,95222.8,95104.0,95222.7,316.484
2025-01-02 03:00:00,95222.8,95289.5,95080.3,95116.9,580.739
2025-01-02 03:05:00,95116.8,95116.9,94970.3,94971.4,174.138
2025-01-02 03:10:00,94971.4,95000.0,94940.0,94990.0,153.042
2025-01-02 03:15:00,94990.0,95118.3,94989.9,95050.4,427.394
2025-01-02 03:20:00,95050.4,95149.0,95050.4,95088.3,132.348
2025-01-02 03:25:00,95088.3,95120.3,95050.0,95057.8,94.421
2025-01-02 03:30:00,95057.7,95081.1,94941.0,94941.0,164.983
2025-01-02 03:35:00,94941.0,95005.7,94940.0,94941.0,113.523
2025-01-02 03:40:00,94941.0,94993.4,94908.5,94908.5,137.026
2025-01-02 03:45:00,94908.5,94959.1,94900.0,94917.7,169.182
2025-01-02 03:50:00,94917.7,95009.4,94915.3,94995.1,156.571
2025-01-02 03:55:00,94995.0,95015.1,94987.6,95000.0,240.607
2025-01-02 04:00:00,95000.0,95187.0,95000.0,95010.9,715.67
2025-01-02 04:05:00,95010.9,95184.7,94971.3,95155.9,526.067
2025-01-02 04:10:00,95155.8,95270.9,95103.6,95146.2,598.547
2025-01-02 04:15:00,95146.2,95200.0,95084.4,95101.8,204.077
2025-01-02 04:20:00,95101.7,95136.7,95027.3,95111.5,110.11
2025-01-02 04:25:00,95111.5,95178.7,95106.8,95161.1,126.442
2025-01-02 04:30:00,95161.1,95367.5,95161.1,95304.0,399.113
2025-01-02 04:35:00,95303.9,95742.2,95303.9,95701.3,1519.239
2025-01-02 04:40:00,95701.3,95970.4,95677.4,95793.7,2517.303
2025-01-02 04:45:00,95793.7,96031.4,95793.7,95910.6,1349.97
2025-01-02 04:50:00,95910.6,95990.0,95706.5,95773.7,903.357
2025-01-02 04:55:00,95773.7,95799.3,95651.8,95698.7,480.364
2025-01-02 05:00:00,95698.7,95715.0,95507.9,95516.1,648.601
2025-01-02 05:05:00,95516.2,95530.0,95430.0,95478.9,545.384
2025-01-02 05:10:00,95478.9,95550.0,95460.0,95466.7,243.533
2025-01-02 05:15:00,95466.6,95600.1,95380.0,95582.9,697.836
2025-01-02 05:20:00,95583.0,95685.7,95558.9,95605.3,477.129
2025-01-02 05:25:00,95605.4,95794.0,95602.6,95745.6,433.401
2025-01-02 05:30:00,95745.6,95745.8,95664.4,95683.9,266.041
2025-01-02 05:35:00,95683.9,95740.0,95683.4,95725.0,161.3
2025-01-02 05:40:00,95725.1,95769.8,95688.1,95768.7,169.034
2025-01-02 05:45:00,95768.8,95768.8,95637.7,95679.5,175.229
2025-01-02 05:50:00,95679.5,95689.2,95519.8,95625.9,312.27
2025-01-02 05:55:00,95625.9,95645.6,95530.4,95579.5,174.852
2025-01-02 06:00:00,95579.6,95670.3,95530.0,95654.4,216.0
2025-01-02 06:05:00,95654.5,95691.2,95480.1,95502.8,193.17
2025-01-02 06:10:00,95502.8,95544.3,95453.3,95524.2,179.324
2025-01-02 06:15:00,95524.2,95524.3,95400.0,95435.9,249.761
